text,label
im looking for a restaurant in any area that serves russian food,inform
is there a restaurant in the south part of town that serves indian food,reqalts
uh i dont mind,inform
what is the address and area,request
i want a restaurant in the unintelligible that serves belgium food,inform
could i have the address phone number,request
um how about spanish food,reqalts
im looking for a restaurant in the north part of town that serves thai food,inform
is there a restaurant serving indian type of food,inform
i want to know the phone number,request
do they have,null
ah thank you goodbye,thankyou
good food,inform
the west part of town i want,inform
im looking for a re,inform
im looking for a cheap restaurant in the south part of town,inform
uh gastropub food,inform
address and phone number please,request
let me get some world food and i dont care about the price range,inform
a restaurant in the center,inform
looking for a moderately priced restaurant in the north of town,inform
restaurant in any area international food,inform
do you have vietnamese food,inform
serves halal food,inform
and the post code of the venue,request
european now,inform
ok how about chinese food,reqalts
what type of food does it serve,request
may i have the phone number and postcode of this ven,request
im looking for a restaurant in the center serving african food,inform
id like a moderately priced restaurant that serves halal food,inform
in the center that serves unintelligible asian,inform
can i have the address and the post code,request
vietnamese food in any price range,inform
what,null
im looking for french food,inform
i want a european restaurant in the center part of town,inform
welsh,inform
looking for a cheap restaurant in the north part of town,inform
there is no such venue harbor indian type of food,inform
i want one in the north part of town,inform
caribbean foo,inform
and what area is it,request
uh yes i am looking for an expensive restaurant in the south part of,affirm
uh can i get the address,request
i would like a restaurant that serves thai food,inform
serve persian food,inform
restaurant in the west part of town,inform
gastropub type foo,inform
im looking for a restaurant that serves thai food,inform
pizza,null
and what kind of food do they have,request
may i get the address,request
what food do they serve,request
no chinese,negate
can you find a modern european restaurant,inform
could i have their phone number and post code,request
how about italian type of food,reqalts
i dont care about price range,inform
