text,label
what type of food is there,request
what type of food is this,request
what type of food they serve,request
what type of venue,request
what unintelligible the price range,request
what was,null
what was the phone number for chiquito,request
whats,null
whats a cheap restaurant in the west,inform
whats a cheap restaurant on the east part of town,inform
whats another one,reqalts
whats his addre,request
whats its address,request
whats its number,request
whats its phone number,request
whats its post code,request
whats its price range,request
whats phone number,request
whats the,null
whats the addre,request
whats the address,request
whats the address <noise>,request
whats the address again,request
whats the address and area,request
whats the address and phone number,request
whats the address and post code,request
whats the address and price range,request
whats the address and the phone number,request
whats the address for moderately priced restaurants in the south part of town,request
whats the address of royal spice,request
whats the address phone number,request
whats the address phone number and area,request
whats the address phone number and area of the venue,request
whats the address phone number and post code,request
whats the address phone number and price,request
whats the address phone number and price range,request
whats the address phone number and type of food,request
whats the address to that please,request
whats the area,request
whats the code,null
whats the cost,request
whats the name,request
whats the next one,reqalts
whats the other one,null
whats the ph,null
whats the phone number,request
whats the phone number again,request
whats the phone number and address,request
whats the phone number and post code,request
whats the phone number and price range,request
whats the phone number for <noise>,request
whats the phone number for hotel dubai,request
whats the phone number for that place,request
whats the phone number for that restaurant,request
whats the phone number of burger kitchen,request
whats the phone number talking,request
whats the phone number there,request
whats the phone whats the phone number,request
whats the post code,request
whats the post code <noise>,request
whats the postcode,request
whats the price range,request
whats the price range again,request
whats the price range please,request
whats the promo code,null
whats the signature dish,request
whats the telephone number,request
whats the type of food,request
whats the type of food they serve,request
whats the unintelligible,null
whats their address,request
whats their address and phone number,request
whats their phone number,request
whats their post code,request
whats their price range,request
whats your address,request
whats your phone number and post code,request
where,request
where are they located,request
where is it,request
where is it lcoated,request
where is it located,request
where is one,request
where is the address,request
where is the address and phone number,request
where is the area,request
where is the area of the venue,request
where is the location,request
where is the phone number,request
where is the restaurant,request
who is it by,null
with malaysian food,inform
with scottish,inform
with scottish food,inform
