text,label
okay is it in the north side of town,confirm
how about spanish,reqalts
looking for a cheap restaurant that serves steak house food,inform
signaporian,inform
i need an expensive restaurant that serves afghan food,inform
looking for a restaurant in the south part of town serving,inform
it does not matter,inform
the west,inform
unintelligible expensive,inform
i want english food in the center of town,inform
british type,inform
uh restaurant,inform
i want a restaurant in the north part of town that serves kosher,inform
i want to find a cheap restaurant that serve,inform
okay good bye,bye
the phone numeber,request
mediterranean restaurant in any part of town,inform
a expensive restaurant serving japanese food,inform
i am looking for a moderately priced restaurant that serves turkish food,inform
can i have the address and the post code please,request
a moderately priced restaurant in the east of town,inform
okay whats the post code,request
breath can i get a restaurant serving chinese food,inform
whats the next one,reqalts
looking for a cheap restaurant in the west part of town,inform
i need a restaurant in the east part of town that serves creative,inform
looking for something on the south side,inform
looking for a restaurant in the south part of town that serves persian,inform
whats their post code,request
how bout any price range,reqalts
im looking for greek food,inform
system european food,inform
can i have the address and phone number please,request
swedish,inform
im looking for a restaurant in the west part of town that serves caribbean,inform
how about chinese,reqalts
may i have the address and phone number for that venue,request
i am looking for an expensive restaurant,inform
looking for a japanese restaurant in the center,inform
im looking for a cheap restaurant that serves cuban food,inform
in the west part of town,inform
and for good luck what is the post code,request
no i would like a cuban restaurant,negate
im looking for a moderate priced restaurant in the south part,inform
okay what is the phone number and area of the venue,request
may i get the address phone number,request
thank you,thankyou
can i get a steak house restaurant in any area,inform
a restaurant in the center,inform
i need a phone number,request
bask food,inform
dont care want afghan food afghan food afghan,inform
what about gasper gastropub type o,reqalts
vietnamese vietnamese food,inform
asian food in the north part of town,inform
im looking at a cheap restaurant and it should be,inform
can i get address phone number,request
i am looking for an expensive restaurant that serves australian food,inform
