label,text
inform,korean food
inform,mexican
request,whats the address
inform,doesnt matter
request,what is the phone number
thankyou,thank you good bye
reqalts,how about indians
negate,no
thankyou,thank you good bye
request,can i have the address
inform,south
reqalts,what about thai
inform,im looking for a restaurant in the north part of town
inform,id like to find a restaurant serving portuguese food
inform,french
inform,moderate
request,whats the address
request,price range
request,what is the address
inform,im looking for a moderately priced restaurant that serves asian
inform,greek food
inform,im looking for
thankyou,thank you good bye
request,address
request,can i have the address please
inform,dont care
reqalts,how about french food
request,address
request,phone number
affirm,yes fusion
thankyou,thank you good bye
inform,i want chinese food
inform,any
inform,i want to find a restaurant in the center
request,phone number
inform,looking for austrian food in the center of town
request,address
thankyou,thank you good bye
inform,korean restaurant
request,whats the phone number
thankyou,thank you good bye
request,price range
request,what is the address
inform,im looking for a restaurant in the north part of town
request,whats the address again
reqalts,anything else
inform,south
request,may i have its phone number
inform,i need asian how bout asian food
reqalts,is there anything else
negate,no vietnamese
request,can i have the address and price range
request,whats the address
inform,i am looking for a restaurant in the moderate price range that serves russian
thankyou,thank you good bye
inform,cheap
reqalts,what about gastropub
request,phone number
inform,italian
request,what is the address
affirm,yes cheap spanish restaurant
inform,italian food
reqalts,how about italian food
negate,no
inform,im looking for a restaurant on the east part of town
inform,north
inform,any type of food
inform,i would like to find a moderately priced restaurant and it should serve greek food
inform,west part of town
request,address
inform,south
inform,italian
inform,west
request,what type of food does the missing sock ser
request,and whats the price range
request,whats the address
request,and the post code
reqalts,how about indian food
affirm,yes
inform,any
inform,pan asian
affirm,yes
request,and what area of town are they
request,whats the address
inform,german food
inform,im looking for a moderately priced restaurant that serves spanish food
inform,i dont care
request,phone number
inform,looking for something cheap in the north side of town
inform,italian
request,phone number
inform,im looking for a moderately priced restaurant that serves uh
reqalts,how about italian food
thankyou,thank you good bye
inform,id like a cheap restaurant on the south of town
thankyou,thank you good bye
inform,i would like a cheap restaurant in the west part of town
request,and type of food
inform,i need a cheap restaurant serving eritrean food
inform,im looking for a thai restaurant
request,what is the phone number
thankyou,thank you good bye
inform,any
request,okay whats the phone number
reqalts,is there anything else
request,whats the address
thankyou,thank you
inform,afghan food
inform,looking for a restaurant in the center that serves vegetarian food
thankyou,thank you good bye
confirm,does it serve hungarian food
inform,moderately priced
request,phone number
inform,east part
thankyou,thank you good bye
inform,im looking for french food
reqalts,how about chinese
inform,im looking for a restaurant in the center
inform,kosher food
request,what is the address
inform,portuguese type of food
reqalts,how about italian food
request,phone number
request,area
thankyou,thank you good bye
request,whats the address
thankyou,thank you good bye
inform,im looking for a restaurant in the south part of town that serves indian
request,phone number
hello,hi im looking for a moderately priced restaurant in the south part of
negate,no
request,could i get the phone number and
thankyou,thank you good bye
confirm,is it in the center of town
inform,gastropub
inform,i need to find a restaurant in the west part of town that serves chinese food
affirm,yes
request,and the phone number
thankyou,thank you good bye
reqalts,anything else
request,phone number
request,what type of food
reqalts,what about asian oriental
reqalts,is there anything else
request,and what is their post code
inform,im looking for bistro food
request,okay whats its address
inform,indian food
inform,im looking for a moderately priced
request,address
inform,the east part of town
reqalts,okay how about an expensive
thankyou,thank you good bye
inform,south
thankyou,thank you good bye
inform,<noise> im looking for an expensive restaurant and it should serve tuscan food
reqalts,is there anything else
reqalts,how about somewhere serving modern european
thankyou,thank you good bye
inform,im looking for a restaurant in the center
inform,doesnt matter
request,type of food
thankyou,thank you good bye
inform,im looking for a restaurant in the north part of town and it should serve
